order_id,date_commande,date_expedition,date_livraison,produit,quantite,entrepot,region,transporteur,mode_transport,delai_livraison,retard,cout_transport,priorite,statut,client_ville,poids_kg,mois,trimestre,jour_semaine,semaine_annee,annee,delai_reel,ecart_delai,cout_par_unite,cout_par_kg,saison_haute,weekend,categorie_delai
CMD-01097,2023-02-05,2023-02-06,,Huile D'Olive Bio,340.0,Rabat-Principal,Rabat-Salé-Kénitra,Ctm Express,Aérien,7.0,1.0,961.86,Express,Retardé,Béni Mellal-Khénifra,87.5,2,1,6,5,2023,,,2.829,10.992685714285715,0,1,
CMD-01098,2023-02-05,2023-02-07,2023-02-12,Huile D'Olive Bio,240.0,Rabat-Principal,Grand Casablanca,Maroc Logistique,Rail,5.0,1.0,423.48,Express,Retardé,Oriental,358.3,2,1,6,5,2023,5.0,0.0,1.7645000000000002,1.1819145967066704,0,1,Rapide
CMD-01099,2023-02-06,2023-02-06,2023-02-08,Agrumes Export,467.0,Rabat-Principal,Grand Casablanca,Sntl,Route,-1.0,0.0,321.72,Urgent,Livré,,312.2,2,1,0,6,2023,2.0,3.0,0.6889079229122056,1.0304932735426011,0,0,Express
CMD-01100,2023-02-06,2023-02-06,2023-02-15,Dattes Medjoul,123.0,Casablanca-Port,Rabat-Salé-Kénitra,Maroc Logistique,Rail,9.0,1.0,480.78,Urgent,Retardé,Fès-Meknès,700.9,2,1,0,6,2023,9.0,0.0,3.908780487804878,0.6859466400342417,0,0,Standard
CMD-01101,2023-02-06,2023-02-07,2023-02-20,Huile D'Olive Bio,95.0,Casablanca-Port,,,,15.0,1.0,624.76,Express,Retardé,Grand Casablanca,316.1,2,1,0,6,2023,13.0,-2.0,6.576421052631579,1.9764631445745016,0,0,Lent
CMD-01102,2023-02-07,2023-02-10,2023-02-14,Argan Cosmétique,255.0,Rabat-Principal,Rabat-Salé-Kénitra,Ctm Express,Route,4.0,0.0,232.62,Standard,Livré,Souss-Massa,530.9,2,1,1,6,2023,4.0,0.0,0.912235294117647,0.438161612356376,0,0,Rapide
CMD-01103,2023-02-07,2023-02-10,2023-02-20,Huile D'Olive Bio,104.0,Rabat-Principal,Fès-Meknès,Maroc Logistique,Route,,1.0,315.63,Standard,Retardé,,437.7,2,1,1,6,2023,10.0,,3.034903846153846,0.7211103495544894,0,0,Standard
CMD-01104,2023-02-07,2023-02-07,2023-02-11,Agrumes Export,9.0,Tanger-Med,Béni Mellal-Khénifra,Maroc Logistique,Rail,4.0,1.0,395.6,Standard,Retardé,Grand Casablanca,467.9,2,1,1,6,2023,4.0,0.0,43.955555555555556,0.84547980337679,0,0,Rapide
CMD-01105,2023-02-08,2023-02-08,2023-02-09,Dattes Medjoul,423.0,,Rabat-Salé-Kénitra,Maroc Logistique,Rail,1.0,0.0,493.72,Express,Livré,Béni Mellal-Khénifra,265.0,2,1,2,6,2023,1.0,0.0,1.1671867612293145,1.8630943396226416,0,0,Express
CMD-01106,2023-02-08,2023-02-10,2023-02-19,Dattes Medjoul,220.0,Casablanca-Port,Grand Casablanca,Maroc Logistique,Route,9.0,1.0,290.71,Express,Retardé,Tanger-Tétouan-Al Hoceïma,466.4,2,1,2,6,2023,9.0,0.0,1.3214090909090908,0.6233061749571184,0,0,Standard
CMD-01107,2023-02-09,2023-02-12,2023-02-13,Huile D'Olive Bio,83.0,Casablanca-Port,Oriental,Oncf Marchandises,Rail,1.0,0.0,491.3,Standard,Livré,Oriental,450.1,2,1,3,6,2023,1.0,0.0,5.919277108433735,1.0915352143968007,0,0,Express
CMD-01108,2023-02-09,2023-02-10,2023-02-19,Câblage Automobile,354.0,,,,,11.0,1.0,230.47,Express,Retardé,,435.8,2,1,3,6,2023,9.0,-2.0,0.651045197740113,0.5288435061955025,0,0,Standard
CMD-01109,2023-02-09,2023-02-11,2023-02-12,,,,Oriental,Transatlas,Route,1.0,0.0,236.36,Express,Livré,,,2,1,3,6,2023,1.0,0.0,,,0,0,Express
CMD-01110,2023-02-10,2023-02-11,2023-02-21,Conserves Sardines,334.0,Marrakech-Centre,Grand Casablanca,Sntl,Rail,10.0,1.0,336.15,Standard,Retardé,Grand Casablanca,374.9,2,1,4,6,2023,10.0,0.0,1.006437125748503,0.896639103761003,0,0,Standard
CMD-01111,2023-02-10,2023-02-13,2023-02-21,Phosphates,460.0,Marrakech-Centre,Souss-Massa,Oncf Marchandises,Rail,8.0,1.0,425.97,Standard,Retardé,,430.2,2,1,4,6,2023,8.0,0.0,0.9260217391304348,0.9901673640167364,0,0,Standard
CMD-01112,2023-02-10,2023-02-12,2023-02-14,Phosphates,429.0,Casablanca-Port,Oriental,Ctm Express,Aérien,2.0,0.0,932.13,Express,Livré,Oriental,926.2,2,1,4,6,2023,2.0,0.0,2.1727972027972027,1.0064025048585619,0,0,Express
CMD-01113,2023-02-11,2023-02-11,2023-02-15,Agrumes Export,157.0,Rabat-Principal,Oriental,Maroc Logistique,Route,4.0,0.0,228.63,Express,Livré,,470.2,2,1,5,6,2023,4.0,0.0,1.4562420382165604,0.48623989791578054,0,1,Rapide
CMD-01114,2023-02-11,2023-02-12,2023-02-12,Dattes Medjoul,142.0,Marrakech-Centre,Tanger-Tétouan-Al Hoceïma,Oncf Marchandises,Route,,0.0,365.44,Standard,Livré,,89.9,2,1,5,6,2023,0.0,,2.5735211267605633,4.06496106785317,0,1,
CMD-01115,2023-02-11,2023-02-14,,Conserves Sardines,476.0,Fès-Industriel,,,,8.0,1.0,375.99,Standard,Retardé,Rabat-Salé-Kénitra,468.4,2,1,5,6,2023,,,0.7898949579831933,0.8027113578138344,0,1,
CMD-01116,2023-02-12,2023-02-16,2023-02-16,Dattes Medjoul,239.0,Tanger-Med,Marrakech-Safi,Sntl,Rail,0.0,0.0,379.87,Express,Livré,Souss-Massa,166.6,2,1,6,6,2023,0.0,0.0,1.5894142259414226,2.2801320528211284,0,1,
CMD-01117,2023-02-12,2023-02-13,2023-02-15,Conserves Sardines,121.0,Agadir-Sud,Tanger-Tétouan-Al Hoceïma,Maroc Logistique,Aérien,2.0,0.0,844.51,Express,Livré,Grand Casablanca,52.7,2,1,6,6,2023,2.0,0.0,6.979421487603306,16.024857685009486,0,1,Express
CMD-01118,2023-02-13,2023-02-14,2023-02-21,Conserves Sardines,492.0,Tanger-Med,Souss-Massa,Ctm Express,Route,9.0,1.0,,Standard,Retardé,Marrakech-Safi,173.3,2,1,0,7,2023,7.0,-2.0,,,0,0,Standard
CMD-01119,2023-02-13,2023-02-15,2023-02-20,Câblage Automobile,55.0,Fès-Industriel,Béni Mellal-Khénifra,Transatlas,Route,5.0,1.0,344.25,Standard,Retardé,Grand Casablanca,813.2,2,1,0,7,2023,5.0,0.0,6.259090909090909,0.4233275946876537,0,0,Rapide
CMD-01120,2023-02-13,2023-02-16,2023-02-20,Conserves Sardines,309.0,Marrakech-Centre,Marrakech-Safi,Maroc Logistique,Aérien,4.0,1.0,816.07,Express,Retardé,Grand Casablanca,385.4,2,1,0,7,2023,4.0,0.0,2.641003236245955,2.117462376751427,0,0,Rapide
CMD-01121,2023-02-14,2023-02-15,2023-02-21,Argan Cosmétique,40.0,Casablanca-Port,Grand Casablanca,Ctm Express,Route,6.0,0.0,361.64,Urgent,Livré,Béni Mellal-Khénifra,112.3,2,1,1,7,2023,6.0,0.0,9.041,3.220302760463045,0,0,Standard
CMD-01122,2023-02-14,2023-02-14,2023-02-16,Phosphates,105.0,,Fès-Meknès,Ctm Express,Route,,0.0,244.05,Urgent,Livré,Béni Mellal-Khénifra,200.3,2,1,1,7,2023,2.0,,2.3242857142857143,1.2184223664503244,0,0,Express
CMD-01123,2023-02-14,2023-02-16,2023-02-16,Dattes Medjoul,6.0,Rabat-Principal,Béni Mellal-Khénifra,Ctm Express,Aérien,0.0,0.0,940.74,Express,Livré,Souss-Massa,239.4,2,1,1,7,2023,0.0,0.0,156.79,3.9295739348370926,0,0,
CMD-01124,2023-02-15,2023-02-16,2023-02-22,Huile D'Olive Bio,305.0,Casablanca-Port,Grand Casablanca,Ctm Express,Aérien,6.0,1.0,828.33,Express,Retardé,Grand Casablanca,366.3,2,1,2,7,2023,6.0,0.0,2.7158360655737708,2.2613431613431616,0,0,Standard
CMD-01125,2023-02-15,2023-02-15,2023-02-17,Huile D'Olive Bio,152.0,,Rabat-Salé-Kénitra,Ctm Express,Aérien,2.0,0.0,910.96,Express,Livré,Grand Casablanca,681.0,2,1,2,7,2023,2.0,0.0,5.993157894736842,1.3376798825256975,0,0,Express
CMD-01126,2023-02-15,2023-02-18,2023-02-28,Huile D'Olive Bio,433.0,Fès-Industriel,Oriental,Sntl,Route,10.0,1.0,339.56,Standard,Retardé,Tanger-Tétouan-Al Hoceïma,703.4,2,1,2,7,2023,10.0,0.0,0.784203233256351,0.4827409724196759,0,0,Standard
CMD-01127,2023-02-16,2023-02-19,2023-02-24,Agrumes Export,249.0,Rabat-Principal,Béni Mellal-Khénifra,Maroc Logistique,Route,5.0,0.0,274.3,Urgent,Livré,Rabat-Salé-Kénitra,405.1,2,1,3,7,2023,5.0,0.0,1.1016064257028113,0.6771167612935077,0,0,Rapide
CMD-01128,2023-02-16,2023-02-20,2023-03-01,Conserves Sardines,147.0,Fès-Industriel,Grand Casablanca,Transatlas,Aérien,9.0,1.0,859.31,Standard,Retardé,Fès-Meknès,145.7,2,1,3,7,2023,9.0,0.0,5.845646258503401,5.8978037062457105,0,0,Standard
CMD-01129,2023-02-17,2023-02-17,2023-02-24,Textile Cuir,146.0,Casablanca-Port,Grand Casablanca,Maroc Logistique,Route,7.0,0.0,357.07,Standard,Livré,,138.0,2,1,4,7,2023,7.0,0.0,2.4456849315068494,2.587463768115942,0,0,Standard
CMD-01131,2023-02-17,2023-02-18,,Câblage Automobile,171.0,,,,,5.0,0.0,510.72,Standard,Livré,,671.0,2,1,4,7,2023,,,2.986666666666667,0.7611326378539494,0,0,
CMD-01132,2023-02-18,2023-02-20,2023-03-02,Argan Cosmétique,118.0,Rabat-Principal,Béni Mellal-Khénifra,Ctm Express,Aérien,10.0,1.0,900.97,Express,Retardé,Oriental,987.6,2,1,5,7,2023,10.0,0.0,7.635338983050848,0.9122823005265289,0,1,Standard
CMD-01133,2023-02-18,2023-02-20,2023-02-21,Textile Cuir,323.0,Casablanca-Port,Tanger-Tétouan-Al Hoceïma,Maroc Logistique,Rail,1.0,0.0,452.69,Standard,Livré,,612.0,2,1,5,7,2023,1.0,0.0,1.4015170278637772,0.7396895424836601,0,1,Express
CMD-01134,2023-02-18,2023-02-22,2023-03-04,Huile D'Olive Bio,293.0,Agadir-Sud,Fès-Meknès,Maroc Logistique,Rail,10.0,1.0,367.08,Standard,Retardé,Rabat-Salé-Kénitra,381.5,2,1,5,7,2023,10.0,0.0,1.2528327645051194,0.9622018348623853,0,1,Standard
CMD-01135,2023-02-19,2023-02-23,2023-02-27,Agrumes Export,12.0,Rabat-Principal,Grand Casablanca,Oncf Marchandises,Route,4.0,0.0,271.6,Standard,Livré,Marrakech-Safi,198.8,2,1,6,7,2023,4.0,0.0,22.633333333333336,1.3661971830985915,0,1,Rapide
CMD-01136,2023-02-19,,2023-02-21,Conserves Sardines,206.0,,Oriental,Oncf Marchandises,Route,-1.0,0.0,267.99,Express,Livré,Tanger-Tétouan-Al Hoceïma,620.8,2,1,6,7,2023,,,1.3009223300970874,0.4316849226804124,0,1,
CMD-01137,2023-02-20,2023-02-20,2023-02-24,Dattes Medjoul,52.0,Agadir-Sud,Grand Casablanca,Ctm Express,Route,4.0,0.0,270.13,Express,Livré,Grand Casablanca,888.1,2,1,0,8,2023,4.0,0.0,5.194807692307692,0.3041661975002815,0,0,Rapide
CMD-01138,2023-02-20,2023-02-22,2023-02-24,Câblage Automobile,109.0,,Tanger-Tétouan-Al Hoceïma,Ctm Express,Maritime,2.0,0.0,621.29,Standard,Livré,Marrakech-Safi,812.5,2,1,0,8,2023,2.0,0.0,5.699908256880733,0.7646646153846154,0,0,Express
CMD-01139,2023-02-20,2023-02-23,2023-03-02,Dattes Medjoul,317.0,Casablanca-Port,Oriental,Transatlas,Aérien,7.0,,,Standard,Retardé,Oriental,364.0,2,1,0,8,2023,7.0,0.0,,,0,0,Standard
CMD-01140,2023-02-21,2023-02-21,2023-02-24,Phosphates,47.0,Agadir-Sud,Grand Casablanca,Transatlas,Aérien,3.0,1.0,905.21,Standard,Retardé,Marrakech-Safi,261.1,2,1,1,8,2023,3.0,0.0,19.259787234042555,3.4669092301800073,0,0,Rapide
CMD-01141,2023-02-21,2023-02-21,2023-02-23,Huile D'Olive Bio,162.0,,Tanger-Tétouan-Al Hoceïma,Transatlas,Route,-1.0,0.0,224.3,Standard,Livré,Grand Casablanca,922.4,2,1,1,8,2023,2.0,3.0,1.384567901234568,0.24316999132697315,0,0,Express
CMD-01142,2023-02-21,2023-02-22,2023-03-03,Huile D'Olive Bio,153.0,Casablanca-Port,Oriental,Transatlas,Rail,9.0,1.0,377.49,Standard,Retardé,,660.1,2,1,1,8,2023,9.0,0.0,2.4672549019607843,0.5718678988032116,0,0,Standard
CMD-01143,2023-02-22,2023-02-26,2023-03-08,Conserves Sardines,27.0,,Grand Casablanca,Maroc Logistique,Route,10.0,1.0,288.28,Standard,Retardé,Souss-Massa,573.7,2,1,2,8,2023,10.0,0.0,10.677037037037037,0.5024925919470106,0,0,Standard
CMD-01144,2023-02-22,2023-02-24,2023-02-28,Textile Cuir,304.0,Tanger-Med,Grand Casablanca,Oncf Marchandises,Route,4.0,0.0,248.81,Standard,Livré,Souss-Massa,429.8,2,1,2,8,2023,4.0,0.0,0.818453947368421,0.5788971614704513,0,0,Rapide
CMD-01145,2023-02-22,2023-02-23,2023-03-02,Huile D'Olive Bio,363.0,Rabat-Principal,Béni Mellal-Khénifra,Maroc Logistique,Route,7.0,1.0,284.58,Standard,Retardé,Grand Casablanca,38.0,2,1,2,8,2023,7.0,0.0,0.7839669421487603,7.488947368421052,0,0,Standard
CMD-01146,2023-02-23,2023-02-24,2023-03-08,Dattes Medjoul,245.0,Marrakech-Centre,Grand Casablanca,Maroc Logistique,Rail,15.0,1.0,407.24,Standard,Retardé,Fès-Meknès,806.9,2,1,3,8,2023,12.0,-3.0,1.662204081632653,0.5046969884744082,0,0,Lent
CMD-01147,2023-02-23,2023-02-24,2023-02-26,Phosphates,294.0,Rabat-Principal,Béni Mellal-Khénifra,Ctm Express,Maritime,2.0,0.0,586.57,Express,Livré,Béni Mellal-Khénifra,989.6,2,1,3,8,2023,2.0,0.0,1.995136054421769,0.5927344381568311,0,0,Express
CMD-01149,2023-02-24,2023-02-24,2023-02-24,Phosphates,179.0,Casablanca-Port,Marrakech-Safi,Sntl,Rail,0.0,0.0,308.68,Standard,Livré,Grand Casablanca,501.4,2,1,4,8,2023,0.0,0.0,1.7244692737430167,0.6156362185879538,0,0,
CMD-01151,2023-02-25,2023-02-27,2023-03-05,Argan Cosmétique,9.0,Agadir-Sud,Béni Mellal-Khénifra,Transatlas,Route,6.0,0.0,304.0,Express,Livré,Tanger-Tétouan-Al Hoceïma,237.1,2,1,5,8,2023,6.0,0.0,33.77777777777778,1.282159426402362,0,1,Standard
CMD-01152,2023-02-25,2023-02-27,2023-03-06,Dattes Medjoul,88.0,Fès-Industriel,Fès-Meknès,Maroc Logistique,Route,7.0,1.0,274.22,Standard,Retardé,Grand Casablanca,203.8,2,1,5,8,2023,7.0,0.0,3.116136363636364,1.3455348380765457,0,1,Standard
CMD-01153,2023-02-25,2023-02-26,2023-03-06,Textile Cuir,367.0,Tanger-Med,Grand Casablanca,Ctm Express,Aérien,11.0,1.0,814.58,Express,Retardé,Grand Casablanca,875.9,2,1,5,8,2023,8.0,-3.0,2.219564032697548,0.9299920082201165,0,1,Standard
CMD-01154,2023-02-26,2023-03-01,2023-03-05,Dattes Medjoul,50.0,Casablanca-Port,Oriental,Maroc Logistique,Route,4.0,0.0,,Standard,Livré,Tanger-Tétouan-Al Hoceïma,304.0,2,1,6,8,2023,4.0,0.0,,,0,1,Rapide
CMD-01155,2023-02-26,2023-02-26,2023-03-03,Agrumes Export,231.0,Rabat-Principal,Fès-Meknès,Transatlas,Route,5.0,0.0,273.05,Urgent,Livré,Marrakech-Safi,725.2,2,1,6,8,2023,5.0,0.0,1.182034632034632,0.37651682294539435,0,1,Rapide
CMD-01156,2023-02-26,2023-02-27,2023-03-05,Agrumes Export,439.0,Casablanca-Port,Marrakech-Safi,Maroc Logistique,Route,6.0,1.0,276.05,Urgent,Retardé,Oriental,305.0,2,1,6,8,2023,6.0,0.0,0.6288154897494306,0.9050819672131148,0,1,Standard
CMD-01157,2023-02-26,2023-02-27,2023-03-05,Agrumes Export,439.0,Casablanca-Port,Marrakech-Safi,Maroc Logistique,Route,6.0,1.0,276.05,Urgent,Retardé,Oriental,305.0,2,1,6,8,2023,6.0,0.0,0.6288154897494306,0.9050819672131148,0,1,Standard
CMD-01158,2023-02-27,2023-02-27,2023-03-02,Textile Cuir,469.0,Tanger-Med,Fès-Meknès,Sntl,Route,3.0,0.0,394.14,Standard,Livré,Souss-Massa,522.0,2,1,0,9,2023,3.0,0.0,0.8403837953091684,0.7550574712643678,0,0,Rapide
CMD-01159,2023-02-28,2023-03-01,2023-03-11,Argan Cosmétique,268.0,Rabat-Principal,Souss-Massa,Maroc Logistique,Route,10.0,1.0,327.2,Standard,Retardé,,635.0,2,1,1,9,2023,10.0,0.0,1.2208955223880598,0.5152755905511811,0,0,Standard
CMD-01160,2023-02-28,2023-03-03,2023-03-09,Câblage Automobile,210.0,Tanger-Med,Fès-Meknès,Maroc Logistique,Route,6.0,0.0,250.79,Express,Livré,Tanger-Tétouan-Al Hoceïma,999.0,2,1,1,9,2023,6.0,0.0,1.194238095238095,0.251041041041041,0,0,Standard
CMD-01161,2023-02-28,2023-03-04,2023-03-06,Huile D'Olive Bio,41.0,Agadir-Sud,Fès-Meknès,Ctm Express,Route,2.0,0.0,342.98,Express,Livré,,129.6,2,1,1,9,2023,2.0,0.0,8.365365853658536,2.646450617283951,0,0,Express
CMD-01162,2023-02-28,2023-03-04,2023-03-06,Huile D'Olive Bio,41.0,Agadir-Sud,Fès-Meknès,Ctm Express,Route,2.0,0.0,342.98,Express,Livré,,129.6,2,1,1,9,2023,2.0,0.0,8.365365853658536,2.646450617283951,0,0,Express
CMD-01163,2023-03-01,2023-03-01,2023-03-04,Agrumes Export,483.0,Casablanca-Port,Rabat-Salé-Kénitra,Oncf Marchandises,Route,3.0,0.0,344.37,Standard,Livré,Oriental,699.7,3,1,2,9,2023,3.0,0.0,0.7129813664596273,0.4921680720308704,0,0,Rapide
CMD-01164,2023-03-01,2023-03-05,2023-03-10,Conserves Sardines,651.0,,Marrakech-Safi,Ctm Express,Route,5.0,1.0,379.04,Express,Retardé,Fès-Meknès,992.7,3,1,2,9,2023,5.0,0.0,0.5822427035330261,0.3818273395789262,0,0,Rapide
CMD-01165,2023-03-01,2023-03-05,2023-03-10,Conserves Sardines,651.0,,Marrakech-Safi,Ctm Express,Route,5.0,1.0,379.04,Express,Retardé,Fès-Meknès,992.7,3,1,2,9,2023,5.0,0.0,0.5822427035330261,0.3818273395789262,0,0,Rapide
CMD-01166,2023-03-02,2023-03-03,2023-03-11,Câblage Automobile,559.0,Tanger-Med,Souss-Massa,Oncf Marchandises,Route,8.0,1.0,318.58,Standard,Retardé,Béni Mellal-Khénifra,372.0,3,1,3,9,2023,8.0,0.0,0.5699105545617174,0.8563978494623655,0,0,Standard
CMD-01167,2023-03-02,2023-03-04,2023-03-13,Conserves Sardines,46.0,Agadir-Sud,Oriental,Transatlas,Route,9.0,1.0,302.25,Express,Retardé,Oriental,274.7,3,1,3,9,2023,9.0,0.0,6.570652173913044,1.100291226792865,0,0,Standard
CMD-01168,2023-03-03,2023-03-06,2023-03-13,Câblage Automobile,249.0,Casablanca-Port,Grand Casablanca,Sntl,Route,7.0,0.0,224.74,Express,Livré,Béni Mellal-Khénifra,140.2,3,1,4,9,2023,7.0,0.0,0.902570281124498,1.6029957203994296,0,0,Standard
CMD-01169,2023-03-03,2023-03-04,2023-03-10,Huile D'Olive Bio,331.0,Casablanca-Port,Marrakech-Safi,Maroc Logistique,Rail,6.0,1.0,391.96,Express,Retardé,Tanger-Tétouan-Al Hoceïma,232.2,3,1,4,9,2023,6.0,0.0,1.1841691842900302,1.6880275624461671,0,0,Standard
CMD-01170,2023-03-04,2023-03-05,2023-03-14,Huile D'Olive Bio,540.0,Rabat-Principal,Marrakech-Safi,Ctm Express,Route,9.0,1.0,260.11,Express,Retardé,Grand Casablanca,117.6,3,1,5,9,2023,9.0,0.0,0.4816851851851852,2.211819727891157,0,1,Standard
CMD-01171,2023-03-04,2023-03-04,2023-03-06,Agrumes Export,118.0,Tanger-Med,Souss-Massa,Oncf Marchandises,Route,2.0,0.0,325.01,Standard,Livré,Grand Casablanca,984.2,3,1,5,9,2023,2.0,0.0,2.754322033898305,0.3302275960170697,0,1,Express
CMD-01172,2023-03-04,2023-03-07,2023-03-09,Dattes Medjoul,39.0,Rabat-Principal,Fès-Meknès,Oncf Marchandises,Route,-1.0,0.0,343.84,Standard,Livré,Souss-Massa,128.3,3,1,5,9,2023,2.0,3.0,8.816410256410256,2.679968823070927,0,1,Express
CMD-01173,2023-03-05,2023-03-06,2023-03-13,Agrumes Export,88.0,Casablanca-Port,Grand Casablanca,Ctm Express,Rail,7.0,1.0,435.96,Standard,Retardé,Tanger-Tétouan-Al Hoceïma,467.9,3,1,6,9,2023,7.0,0.0,4.954090909090909,0.9317375507587091,0,1,Standard
CMD-01175,2023-03-05,2023-03-08,2023-03-10,Agrumes Export,81.0,Casablanca-Port,Grand Casablanca,Oncf Marchandises,Rail,2.0,0.0,442.83,Standard,Livré,,20.9,3,1,6,9,2023,2.0,0.0,5.467037037037037,21.18803827751196,0,1,Express
CMD-01176,2023-03-06,2023-03-08,2023-03-10,Argan Cosmétique,591.0,Casablanca-Port,Souss-Massa,Ctm Express,Rail,2.0,0.0,,Express,Livré,Grand Casablanca,241.4,3,1,0,10,2023,2.0,0.0,,,0,0,Express
CMD-01177,2023-03-06,2023-03-09,2023-03-12,,,Rabat-Principal,Marrakech-Safi,Ctm Express,Aérien,3.0,1.0,939.67,Standard,Retardé,Marrakech-Safi,,3,1,0,10,2023,3.0,0.0,,,0,0,Rapide
CMD-01178,2023-03-06,,2023-03-13,Huile D'Olive Bio,241.0,,Grand Casablanca,Transatlas,Rail,5.0,1.0,458.1,Urgent,Retardé,Marrakech-Safi,270.0,3,1,0,10,2023,,,1.9008298755186723,1.6966666666666668,0,0,
CMD-01179,2023-03-07,2023-03-07,2023-03-14,Huile D'Olive Bio,339.0,Tanger-Med,Fès-Meknès,Transatlas,Route,7.0,1.0,353.53,Express,Retardé,Fès-Meknès,676.9,3,1,1,10,2023,7.0,0.0,1.0428613569321532,0.5222780322056434,0,0,Standard
CMD-01180,2023-03-07,2023-03-10,2023-03-15,Textile Cuir,274.0,Rabat-Principal,Grand Casablanca,Oncf Marchandises,Aérien,5.0,1.0,910.96,Standard,Retardé,Oriental,890.1,3,1,1,10,2023,5.0,0.0,3.3246715328467156,1.0234355690371868,0,0,Rapide
CMD-01181,2023-03-08,2023-03-08,2023-03-16,Huile D'Olive Bio,727.0,,Marrakech-Safi,Maroc Logistique,Route,8.0,1.0,322.48,Express,Retardé,Fès-Meknès,666.7,3,1,2,10,2023,8.0,0.0,0.443576341127923,0.48369581520923954,0,0,Standard
CMD-01182,2023-03-08,2023-03-12,2023-03-18,Phosphates,465.0,Rabat-Principal,Grand Casablanca,Sntl,Rail,6.0,1.0,326.46,Standard,Retardé,,546.7,3,1,2,10,2023,6.0,0.0,0.7020645161290322,0.5971465154563745,0,0,Standard
CMD-01183,2023-03-08,2023-03-08,2023-03-16,Phosphates,36.0,Agadir-Sud,Oriental,Oncf Marchandises,Maritime,8.0,1.0,618.28,Standard,Retardé,Tanger-Tétouan-Al Hoceïma,303.0,3,1,2,10,2023,8.0,0.0,17.174444444444443,2.0405280528052803,0,0,Standard
CMD-01184,2023-03-09,2023-03-10,2023-03-17,Phosphates,3.0,Casablanca-Port,,,,7.0,1.0,273.59,Standard,Retardé,Grand Casablanca,703.5,3,1,3,10,2023,7.0,0.0,91.19666666666666,0.38889836531627575,0,0,Standard
CMD-01185,2023-03-09,2023-03-10,2023-03-16,Phosphates,517.0,Tanger-Med,Béni Mellal-Khénifra,Transatlas,Route,6.0,0.0,249.67,Standard,Livré,Grand Casablanca,35.3,3,1,3,10,2023,6.0,0.0,0.4829206963249516,7.072804532577904,0,0,Standard
CMD-01186,2023-03-09,2023-03-10,2023-03-10,Huile D'Olive Bio,378.0,Casablanca-Port,Marrakech-Safi,Ctm Express,Route,3.0,0.0,257.51,Urgent,Livré,Grand Casablanca,17.0,3,1,3,10,2023,0.0,-3.0,0.6812433862433862,15.147647058823528,0,0,
CMD-01187,2023-03-10,2023-03-10,2023-03-18,Agrumes Export,232.0,Agadir-Sud,Oriental,Maroc Logistique,Route,8.0,1.0,362.5,Express,Retardé,Grand Casablanca,200.3,3,1,4,10,2023,8.0,0.0,1.5625,1.8097853220169744,0,0,Standard
CMD-01188,2023-03-10,2023-03-14,2023-03-16,Dattes Medjoul,504.0,Rabat-Principal,Souss-Massa,Ctm Express,Aérien,2.0,0.0,802.11,Standard,Livré,Grand Casablanca,530.2,3,1,4,10,2023,2.0,0.0,1.5914880952380952,1.5128442097321764,0,0,Express
CMD-01189,2023-03-10,2023-03-13,2023-03-24,Câblage Automobile,283.5,Marrakech-Centre,Grand Casablanca,Maroc Logistique,Route,10.0,1.0,358.35,Express,Retardé,Béni Mellal-Khénifra,928.2,3,1,4,10,2023,11.0,1.0,1.264021164021164,0.3860698125404008,0,0,Lent
CMD-01190,2023-03-11,2023-03-14,2023-03-21,Phosphates,97.0,Marrakech-Centre,Tanger-Tétouan-Al Hoceïma,Maroc Logistique,Aérien,7.0,1.0,880.57,Standard,Retardé,Béni Mellal-Khénifra,488.8,3,1,5,10,2023,7.0,0.0,9.078041237113403,1.8014934533551556,0,1,Standard
CMD-01191,2023-03-11,2023-03-13,2023-03-16,Argan Cosmétique,730.0,Tanger-Med,Souss-Massa,Transatlas,Aérien,3.0,1.0,825.19,Urgent,Retardé,,482.3,3,1,5,10,2023,3.0,0.0,1.1303972602739727,1.7109475430230148,0,1,Rapide
CMD-01192,2023-03-12,,2023-03-14,Textile Cuir,579.0,Casablanca-Port,Béni Mellal-Khénifra,Maroc Logistique,Maritime,0.0,0.0,647.77,Standard,Livré,Souss-Massa,626.4,3,1,6,10,2023,,,1.1187737478411053,1.0341155810983398,0,1,
CMD-01193,2023-03-12,2023-03-15,2023-03-15,Câblage Automobile,6.0,,Grand Casablanca,Maroc Logistique,Route,0.0,0.0,203.34,Express,Livré,Tanger-Tétouan-Al Hoceïma,932.5,3,1,6,10,2023,0.0,0.0,33.89,0.21805898123324396,0,1,
CMD-01194,2023-03-12,2023-03-16,2023-03-26,Phosphates,192.0,Agadir-Sud,Oriental,Ctm Express,Route,10.0,1.0,,Standard,Retardé,Grand Casablanca,351.8,3,1,6,10,2023,10.0,0.0,,,0,1,Standard
CMD-01195,2023-03-13,2023-03-13,2023-03-14,Argan Cosmétique,343.0,Tanger-Med,Grand Casablanca,Transatlas,Route,1.0,0.0,267.56,Standard,Livré,Grand Casablanca,482.3,3,1,0,11,2023,1.0,0.0,0.7800583090379009,0.5547584490980717,0,0,Express
CMD-01196,2023-03-13,2023-03-14,2023-03-17,Câblage Automobile,153.0,Fès-Industriel,Oriental,Maroc Logistique,Rail,3.0,0.0,,Express,Livré,Grand Casablanca,499.2,3,1,0,11,2023,3.0,0.0,,,0,0,Rapide
